Label;Split;Style;Tags
ascribed;['ascribed'];DES;DESV
asked;['asked'];DES;DESV
aspirated;['aspirated'];DES;DESV
aspired;['aspired'];DES;DESV
assailed;['assailed'];DES;DESV
assassinated;['assassinated'];DES;DESV
assaulted;['assaulted'];DES;DESV
assembled;['assembled'];DES;DESV
assented;['assented'];DES;DESV
asserted;['asserted'];DES;DESV
assessed;['assessed'];DES;DESV
assigned;['assigned'];DES;DESV
assimilated;['assimilated'];DES;DESV
assisted;['assisted'];DES;DESV
associated;['associated'];DES;DESV
assorted;['assorted'];DES;DESV
assumed;['assumed'];DES;DESV
assured;['assured'];DES;DESV
astonished;['astonished'];DES;DESV
astounded;['astounded'];DES;DESV
atomized;['atomized'];DES;DESV
atoned;['atoned'];DES;DESV
atrophied;['atrophied'];DES;DESV
attached;['attached'];DES;DESV
attacked;['attacked'];DES;DESV
attained;['attained'];DES;DESV
attempted;['attempted'];DES;DESV
attended;['attended'];DES;DESV
attenuated;['attenuated'];DES;DESV
attested;['attested'];DES;DESV
attired;['attired'];DES;DESV
attracted;['attracted'];DES;DESV
attributed;['attributed'];DES;DESV
attuned;['attuned'];DES;DESV
audited;['audited'];DES;DESV
auditioned;['auditioned'];DES;DESV
augmented;['augmented'];DES;DESV
augured;['augured'];DES;DESV
auscultated;['auscultated'];DES;DESV
authenticated;['authenticated'];DES;DESV
authorized;['authorized'];DES;DESV
autographed;['autographed'];DES;DESV
automated;['automated'];DES;DESV
automatized;['automatized'];DES;DESV
availed;['availed'];DES;DESV
avalanched;['avalanched'];DES;DESV
avenged;['avenged'];DES;DESV
averaged;['averaged'];DES;DESV
averted;['averted'];DES;DESV
avoided;['avoided'];DES;DESV
awaited;['awaited'];DES;DESV
awakened;['awakened'];DES;DESV
awarded;['awarded'];DES;DESV
awed;['awed'];DES;DESV
awoken;['awoken'];DES;DESV
axed;['axed'];DES;DESV
baaed;['baaed'];DES;DESV
babbled;['babbled'];DES;DESV
babied;['babied'];DES;DESV
backdated;['backdated'];DES;DESV
backed;['backed'];DES;DESV
backfired;['backfired'];DES;DESV
backspaced;['backspaced'];DES;DESV
backtracked;['backtracked'];DES;DESV
badgered;['badgered'];DES;DESV
baffled;['baffled'];DES;DESV
bagged;['bagged'];DES;DESV
bailed;['bailed'];DES;DESV
baited;['baited'];DES;DESV
baked;['baked'];DES;DESV
balanced;['balanced'];DES;DESV
baled;['baled'];DES;DESV
ballooned;['ballooned'];DES;DESV
balloted;['balloted'];DES;DESV
bandaged;['bandaged'];DES;DESV
banded;['banded'];DES;DESV
banged;['banged'];DES;DESV
banished;['banished'];DES;DESV
banked;['banked'];DES;DESV
bankrupted;['bankrupted'];DES;DESV
banned;['banned'];DES;DESV
bantered;['bantered'];DES;DESV
baptized;['baptized'];DES;DESV
bared;['bared'];DES;DESV
bargained;['bargained'];DES;DESV
barged;['barged'];DES;DESV
barked;['barked'];DES;DESV
barred;['barred'];DES;DESV
barricaded;['barricaded'];DES;DESV
bartered;['bartered'];DES;DESV
based;['based'];DES;DESV
bashed;['bashed'];DES;DESV
basked;['basked'];DES;DESV
batched;['batched'];DES;DESV
bathed;['bathed'];DES;DESV
bathed;['bathed'];DES;DESV
batted;['batted'];DES;DESV
battered;['battered'];DES;DESV
battled;['battled'];DES;DESV
baulked;['baulked'];DES;DESV
bawled;['bawled'];DES;DESV
bayed;['bayed'];DES;DESV
beached;['beached'];DES;DESV
beaded;['beaded'];DES;DESV
beamed;['beamed'];DES;DESV
beaten;['beaten'];DES;DESV
beatified;['beatified'];DES;DESV
beautified;['beautified'];DES;DESV
beckoned;['beckoned'];DES;DESV
become;['become'];DES;DESV
bedded;['bedded'];DES;DESV
bedecked;['bedecked'];DES;DESV
bedevilled;['bedevilled'];DES;DESV
beefed;['beefed'];DES;DESV
been;['been'];DES;DESV
beeped;['beeped'];DES;DESV
beetled;['beetled'];DES;DESV
befallen;['befallen'];DES;DESV
befitted;['befitted'];DES;DESV
befriended;['befriended'];DES;DESV
befuddled;['befuddled'];DES;DESV
begged;['begged'];DES;DESV
begotten;['begotten'];DES;DESV
beguiled;['beguiled'];DES;DESV
begun;['begun'];DES;DESV
behaved;['behaved'];DES;DESV
beheaded;['beheaded'];DES;DESV
beheld;['beheld'];DES;DESV
belched;['belched'];DES;DESV
belied;['belied'];DES;DESV
believed;['believed'];DES;DESV
belittled;['belittled'];DES;DESV
bellowed;['bellowed'];DES;DESV
belonged;['belonged'];DES;DESV
belted;['belted'];DES;DESV
bemused;['bemused'];DES;DESV
benefited;['benefited'];DES;DESV
bent;['bent'];DES;DESV
benumbed;['benumbed'];DES;DESV
bequeathed;['bequeathed'];DES;DESV
berated;['berated'];DES;DESV
bereaved;['bereaved'];DES;DESV
berthed;['berthed'];DES;DESV
beset;['beset'];DES;DESV
besieged;['besieged'];DES;DESV
besmirched;['besmirched'];DES;DESV
besought;['besought'];DES;DESV
bespoken;['bespoken'];DES;DESV
bested;['bested'];DES;DESV
bestowed;['bestowed'];DES;DESV
bestrewn;['bestrewn'];DES;DESV
bestrode;['bestrode'];DES;DESV
betrayed;['betrayed'];DES;DESV
betrothed;['betrothed'];DES;DESV
betted;['betted'];DES;DESV
bewared;['bewared'];DES;DESV
bewildered;['bewildered'];DES;DESV
bewitched;['bewitched'];DES;DESV
bickered;['bickered'];DES;DESV
bicycled;['bicycled'];DES;DESV
bidden;['bidden'];DES;DESV
bifurcated;['bifurcated'];DES;DESV
biked;['biked'];DES;DESV
bilked;['bilked'];DES;DESV
billed;['billed'];DES;DESV
billeted;['billeted'];DES;DESV
bisected;['bisected'];DES;DESV
bitched;['bitched'];DES;DESV
bitten;['bitten'];DES;DESV
bivouacked;['bivouacked'];DES;DESV
blabbed;['blabbed'];DES;DESV
blackened;['blackened'];DES;DESV
blacklisted;['blacklisted'];DES;DESV
blackmailed;['blackmailed'];DES;DESV
blamed;['blamed'];DES;DESV
blanched;['blanched'];DES;DESV
blanketed;['blanketed'];DES;DESV
blared;['blared'];DES;DESV
blasphemed;['blasphemed'];DES;DESV
blasted;['blasted'];DES;DESV
blathered;['blathered'];DES;DESV
blazed;['blazed'];DES;DESV
blazoned;['blazoned'];DES;DESV
bleached;['bleached'];DES;DESV
bleated;['bleated'];DES;DESV
bled;['bled'];DES;DESV
bleeped;['bleeped'];DES;DESV
blemished;['blemished'];DES;DESV
blended;['blended'];DES;DESV
blessed;['blessed'];DES;DESV
blighted;['blighted'];DES;DESV
blinded;['blinded'];DES;DESV
blindfolded;['blindfolded'];DES;DESV
blinked;['blinked'];DES;DESV
blistered;['blistered'];DES;DESV
blitzed;['blitzed'];DES;DESV
blockaded;['blockaded'];DES;DESV
blocked;['blocked'];DES;DESV
bloomed;['bloomed'];DES;DESV
blossomed;['blossomed'];DES;DESV
blotted;['blotted'];DES;DESV
blown;['blown'];DES;DESV
bludgeoned;['bludgeoned'];DES;DESV
bluffed;['bluffed'];DES;DESV
blundered;['blundered'];DES;DESV
blunted;['blunted'];DES;DESV
blurred;['blurred'];DES;DESV
blurted;['blurted'];DES;DESV
blushed;['blushed'];DES;DESV
blustered;['blustered'];DES;DESV
boarded;['boarded'];DES;DESV
boasted;['boasted'];DES;DESV
boated;['boated'];DES;DESV
bobbed;['bobbed'];DES;DESV
bodged;['bodged'];DES;DESV
boggled;['boggled'];DES;DESV
boiled;['boiled'];DES;DESV
bolstered;['bolstered'];DES;DESV
bombarded;['bombarded'];DES;DESV
bombed;['bombed'];DES;DESV
bonded;['bonded'];DES;DESV
boned;['boned'];DES;DESV
boobed;['boobed'];DES;DESV
booed;['booed'];DES;DESV
booked;['booked'];DES;DESV
boomed;['boomed'];DES;DESV
boomeranged;['boomeranged'];DES;DESV
boosted;['boosted'];DES;DESV
booted;['booted'];DES;DESV
bootlegged;['bootlegged'];DES;DESV
bordered;['bordered'];DES;DESV
bored;['bored'];DES;DESV
borne;['borne'];DES;DESV
borne;['borne'];DES;DESV
borrowed;['borrowed'];DES;DESV
bossed;['bossed'];DES;DESV
botanized;['botanized'];DES;DESV
botched;['botched'];DES;DESV
bothered;['bothered'];DES;DESV
bottled;['bottled'];DES;DESV
bottomed;['bottomed'];DES;DESV
bought;['bought'];DES;DESV
bounced;['bounced'];DES;DESV
bound;['bound'];DES;DESV
bowed;['bowed'];DES;DESV
bowled;['bowled'];DES;DESV
boxed;['boxed'];DES;DESV
braced;['braced'];DES;DESV
bracketed;['bracketed'];DES;DESV
bragged;['bragged'];DES;DESV
braked;['braked'];DES;DESV
branched;['branched'];DES;DESV
branded;['branded'];DES;DESV
brandished;['brandished'];DES;DESV
braved;['braved'];DES;DESV
brawled;['brawled'];DES;DESV
breached;['breached'];DES;DESV
breakfasted;['breakfasted'];DES;DESV
breathalyzed;['breathalyzed'];DES;DESV
breathed;['breathed'];DES;DESV
bred;['bred'];DES;DESV
breezed;['breezed'];DES;DESV
brewed;['brewed'];DES;DESV
bribed;['bribed'];DES;DESV
bricked;['bricked'];DES;DESV
bricked;['bricked'];DES;DESV
bricked;['bricked'];DES;DESV
bridged;['bridged'];DES;DESV
bridled;['bridled'];DES;DESV
briefed;['briefed'];DES;DESV
brightened;['brightened'];DES;DESV
brimmed;['brimmed'];DES;DESV
bristled;['bristled'];DES;DESV
broached;['broached'];DES;DESV
broadcasted;['broadcasted'];DES;DESV
broadened;['broadened'];DES;DESV
broiled;['broiled'];DES;DESV
broken;['broken'];DES;DESV
bronzed;['bronzed'];DES;DESV
brooded;['brooded'];DES;DESV
brought;['brought'];DES;DESV
browbeaten;['browbeaten'];DES;DESV
browned;['browned'];DES;DESV
browsed;['browsed'];DES;DESV
bruised;['bruised'];DES;DESV
brushed;['brushed'];DES;DESV
brutalized;['brutalized'];DES;DESV
bubbled;['bubbled'];DES;DESV
bucked;['bucked'];DES;DESV
buckled;['buckled'];DES;DESV
budded;['budded'];DES;DESV
budged;['budged'];DES;DESV
budgeted;['budgeted'];DES;DESV
buffed;['buffed'];DES;DESV
bugged;['bugged'];DES;DESV
built;['built'];DES;DESV
bulged;['bulged'];DES;DESV
bulked;['bulked'];DES;DESV
bulldozed;['bulldozed'];DES;DESV
bullied;['bullied'];DES;DESV
bummed;['bummed'];DES;DESV
bumped;['bumped'];DES;DESV
bunched;['bunched'];DES;DESV
bundled;['bundled'];DES;DESV
bungled;['bungled'];DES;DESV
bunked;['bunked'];DES;DESV
buoyed;['buoyed'];DES;DESV
burbled;['burbled'];DES;DESV
burdened;['burdened'];DES;DESV
burgeoned;['burgeoned'];DES;DESV
burglarized;['burglarized'];DES;DESV
burgled;['burgled'];DES;DESV
buried;['buried'];DES;DESV
burnished;['burnished'];DES;DESV
burnt;['burnt'];DES;DESV
burnt;['burnt'];DES;DESV
burped;['burped'];DES;DESV
burrowed;['burrowed'];DES;DESV
burst;['burst'];DES;DESV
burst;['burst'];DES;DESV
busied;['busied'];DES;DESV
busked;['busked'];DES;DESV
bussed;['bussed'];DES;DESV
busted;['busted'];DES;DESV
busted;['busted'];DES;DESV
bustled;['bustled'];DES;DESV
butchered;['butchered'];DES;DESV
butted;['butted'];DES;DESV
buttered;['buttered'];DES;DESV
buttoned;['buttoned'];DES;DESV
buttressed;['buttressed'];DES;DESV
buzzed;['buzzed'];DES;DESV
by-passed;['by-passed'];DES;DESV
cabled;['cabled'];DES;DESV
cackled;['cackled'];DES;DESV
caged;['caged'];DES;DESV
cajoled;['cajoled'];DES;DESV
calculated;['calculated'];DES;DESV
calibrated;['calibrated'];DES;DESV
calked;['calked'];DES;DESV
called;['called'];DES;DESV
calmed;['calmed'];DES;DESV
campaigned;['campaigned'];DES;DESV
camped;['camped'];DES;DESV
canalized;['canalized'];DES;DESV
cancelled;['cancelled'];DES;DESV
cancelled;['cancelled'];DES;DESV
caned;['caned'];DES;DESV
cannibalized;['cannibalized'];DES;DESV
canonized;['canonized'];DES;DESV
canvassed;['canvassed'];DES;DESV
capered;['capered'];DES;DESV
capitalized;['capitalized'];DES;DESV
capitulated;['capitulated'];DES;DESV
capped;['capped'];DES;DESV
capsized;['capsized'];DES;DESV
captained;['captained'];DES;DESV
captioned;['captioned'];DES;DESV
captivated;['captivated'];DES;DESV
captured;['captured'];DES;DESV
cared;['cared'];DES;DESV
careered;['careered'];DES;DESV
carped;['carped'];DES;DESV
carpeted;['carpeted'];DES;DESV
carried;['carried'];DES;DESV
carven;['carven'];DES;DESV
cascaded;['cascaded'];DES;DESV
cased;['cased'];DES;DESV
cashed;['cashed'];DES;DESV
cast;['cast'];DES;DESV
castigated;['castigated'];DES;DESV
castrated;['castrated'];DES;DESV
catapulted;['catapulted'];DES;DESV
categorized;['categorized'];DES;DESV
catered;['catered'];DES;DESV
catnapped;['catnapped'];DES;DESV
caught;['caught'];DES;DESV
caused;['caused'];DES;DESV
cauterized;['cauterized'];DES;DESV
cautioned;['cautioned'];DES;DESV
caved;['caved'];DES;DESV
cavilled;['cavilled'];DES;DESV
cavorted;['cavorted'];DES;DESV
ceased;['ceased'];DES;DESV
celebrated;['celebrated'];DES;DESV
cemented;['cemented'];DES;DESV
censored;['censored'];DES;DESV
censured;['censured'];DES;DESV
centralized;['centralized'];DES;DESV
centred;['centred'];DES;DESV
certified;['certified'];DES;DESV
chained;['chained'];DES;DESV
chaired;['chaired'];DES;DESV
chalked;['chalked'];DES;DESV
challenged;['challenged'];DES;DESV
championed;['championed'];DES;DESV
chanced;['chanced'];DES;DESV
changed;['changed'];DES;DESV
channelled;['channelled'];DES;DESV
chanted;['chanted'];DES;DESV
charged;['charged'];DES;DESV
charmed;['charmed'];DES;DESV
charred;['charred'];DES;DESV
charted;['charted'];DES;DESV
chartered;['chartered'];DES;DESV
chased;['chased'];DES;DESV
chastened;['chastened'];DES;DESV
chastised;['chastised'];DES;DESV
chatted;['chatted'];DES;DESV
chattered;['chattered'];DES;DESV
cheapened;['cheapened'];DES;DESV
cheated;['cheated'];DES;DESV
checked;['checked'];DES;DESV
checkered;['checkered'];DES;DESV
checkmated;['checkmated'];DES;DESV
cheeked;['cheeked'];DES;DESV
cheeped;['cheeped'];DES;DESV
cheered;['cheered'];DES;DESV
chequered;['chequered'];DES;DESV
cherished;['cherished'];DES;DESV
chevied;['chevied'];DES;DESV
chewed;['chewed'];DES;DESV
chided;['chided'];DES;DESV
chilled;['chilled'];DES;DESV
chimed;['chimed'];DES;DESV
chipped;['chipped'];DES;DESV
chirped;['chirped'];DES;DESV
chiselled;['chiselled'];DES;DESV
chivvied;['chivvied'];DES;DESV
choked;['choked'];DES;DESV
chomped;['chomped'];DES;DESV
chopped;['chopped'];DES;DESV
chortled;['chortled'];DES;DESV
chorused;['chorused'];DES;DESV
chosen;['chosen'];DES;DESV
christened;['christened'];DES;DESV
chronicled;['chronicled'];DES;DESV
chucked;['chucked'];DES;DESV
chuckled;['chuckled'];DES;DESV
chugged;['chugged'];DES;DESV
churned;['churned'];DES;DESV
ciphered;['ciphered'];DES;DESV
circled;['circled'];DES;DESV
circulated;['circulated'];DES;DESV
circumcised;['circumcised'];DES;DESV
circumnavigated;['circumnavigated'];DES;DESV
circumscribed;['circumscribed'];DES;DESV
circumvented;['circumvented'];DES;DESV
cited;['cited'];DES;DESV
civilized;['civilized'];DES;DESV
clacked;['clacked'];DES;DESV
claimed;['claimed'];DES;DESV
clambered;['clambered'];DES;DESV
clamoured;['clamoured'];DES;DESV
clamped;['clamped'];DES;DESV
clanked;['clanked'];DES;DESV
clapped;['clapped'];DES;DESV
clarified;['clarified'];DES;DESV
clashed;['clashed'];DES;DESV
clasped;['clasped'];DES;DESV
classed;['classed'];DES;DESV
classified;['classified'];DES;DESV
clattered;['clattered'];DES;DESV
clawed;['clawed'];DES;DESV
cleaned;['cleaned'];DES;DESV
cleansed;['cleansed'];DES;DESV
cleared;['cleared'];DES;DESV
clenched;['clenched'];DES;DESV
clerked;['clerked'];DES;DESV
clicked;['clicked'];DES;DESV
climbed;['climbed'];DES;DESV
clinked;['clinked'];DES;DESV
clipped;['clipped'];DES;DESV
clobbered;['clobbered'];DES;DESV
clocked;['clocked'];DES;DESV
clogged;['clogged'];DES;DESV
closed;['closed'];DES;DESV
clothed;['clothed'];DES;DESV
clotted;['clotted'];DES;DESV
clouded;['clouded'];DES;DESV
clouted;['clouted'];DES;DESV
cloven;['cloven'];DES;DESV
clowned;['clowned'];DES;DESV
clowned;['clowned'];DES;DESV
clubbed;['clubbed'];DES;DESV
clumped;['clumped'];DES;DESV
clung;['clung'];DES;DESV
clustered;['clustered'];DES;DESV
clutched;['clutched'];DES;DESV
cluttered;['cluttered'];DES;DESV
coached;['coached'];DES;DESV
coagulated;['coagulated'];DES;DESV
coalesced;['coalesced'];DES;DESV
coarsened;['coarsened'];DES;DESV
coasted;['coasted'];DES;DESV
coated;['coated'];DES;DESV
coaxed;['coaxed'];DES;DESV
cobbled;['cobbled'];DES;DESV
cocooned;['cocooned'];DES;DESV
coddled;['coddled'];DES;DESV
coded;['coded'];DES;DESV
codified;['codified'];DES;DESV
coerced;['coerced'];DES;DESV
coexisted;['coexisted'];DES;DESV
cogitated;['cogitated'];DES;DESV
cohabited;['cohabited'];DES;DESV
coiled;['coiled'];DES;DESV
coincided;['coincided'];DES;DESV
coined;['coined'];DES;DESV
collaborated;['collaborated'];DES;DESV
collapsed;['collapsed'];DES;DESV
collared;['collared'];DES;DESV
collated;['collated'];DES;DESV
collected;['collected'];DES;DESV
collided;['collided'];DES;DESV
colonized;['colonized'];DES;DESV
coloured;['coloured'];DES;DESV
combated;['combated'];DES;DESV
combed;['combed'];DES;DESV
combined;['combined'];DES;DESV
come;['come'];DES;DESV
comforted;['comforted'];DES;DESV
commanded;['commanded'];DES;DESV
commandeered;['commandeered'];DES;DESV
commemorated;['commemorated'];DES;DESV
commenced;['commenced'];DES;DESV
commended;['commended'];DES;DESV
commented;['commented'];DES;DESV
commercialized;['commercialized'];DES;DESV
commiserated;['commiserated'];DES;DESV
commissioned;['commissioned'];DES;DESV
committed;['committed'];DES;DESV
communed;['communed'];DES;DESV
communicated;['communicated'];DES;DESV
commuted;['commuted'];DES;DESV
compacted;['compacted'];DES;DESV
compared;['compared'];DES;DESV
compartmentalized;['compartmentalized'];DES;DESV
compelled;['compelled'];DES;DESV
compensated;['compensated'];DES;DESV
competed;['competed'];DES;DESV
compiled;['compiled'];DES;DESV
complained;['complained'];DES;DESV
complemented;['complemented'];DES;DESV
completed;['completed'];DES;DESV
complicated;['complicated'];DES;DESV
complied;['complied'];DES;DESV
complimented;['complimented'];DES;DESV
composed;['composed'];DES;DESV
composted;['composted'];DES;DESV
compounded;['compounded'];DES;DESV
comprehended;['comprehended'];DES;DESV
compressed;['compressed'];DES;DESV
comprised;['comprised'];DES;DESV
compromised;['compromised'];DES;DESV
computed;['computed'];DES;DESV
computerized;['computerized'];DES;DESV
concatenated;['concatenated'];DES;DESV
concealed;['concealed'];DES;DESV
conceded;['conceded'];DES;DESV
conceived;['conceived'];DES;DESV
concentrated;['concentrated'];DES;DESV
concerned;['concerned'];DES;DESV
conciliated;['conciliated'];DES;DESV
concluded;['concluded'];DES;DESV
concocted;['concocted'];DES;DESV
concurred;['concurred'];DES;DESV
concussed;['concussed'];DES;DESV
condemned;['condemned'];DES;DESV
condensed;['condensed'];DES;DESV
condescended;['condescended'];DES;DESV
conditioned;['conditioned'];DES;DESV
condoled;['condoled'];DES;DESV
condoned;['condoned'];DES;DESV
conduced;['conduced'];DES;DESV
conducted;['conducted'];DES;DESV
confederated;['confederated'];DES;DESV
conferred;['conferred'];DES;DESV
confessed;['confessed'];DES;DESV
confided;['confided'];DES;DESV
configured;['configured'];DES;DESV
confined;['confined'];DES;DESV
confirmed;['confirmed'];DES;DESV
confiscated;['confiscated'];DES;DESV
conflicted;['conflicted'];DES;DESV
conformed;['conformed'];DES;DESV
confounded;['confounded'];DES;DESV
confronted;['confronted'];DES;DESV
confused;['confused'];DES;DESV
congealed;['congealed'];DES;DESV
congested;['congested'];DES;DESV
conglomerated;['conglomerated'];DES;DESV
congratulated;['congratulated'];DES;DESV
congregated;['congregated'];DES;DESV
conjectured;['conjectured'];DES;DESV
conjugated;['conjugated'];DES;DESV
conjured;['conjured'];DES;DESV
connected;['connected'];DES;DESV
connived;['connived'];DES;DESV
connoted;['connoted'];DES;DESV
conquered;['conquered'];DES;DESV
conscripted;['conscripted'];DES;DESV
consecrated;['consecrated'];DES;DESV
consented;['consented'];DES;DESV
conserved;['conserved'];DES;DESV
considered;['considered'];DES;DESV
consigned;['consigned'];DES;DESV
consisted;['consisted'];DES;DESV
consoled;['consoled'];DES;DESV
consolidated;['consolidated'];DES;DESV
consorted;['consorted'];DES;DESV
conspired;['conspired'];DES;DESV
constipated;['constipated'];DES;DESV
constituted;['constituted'];DES;DESV
constrained;['constrained'];DES;DESV
constricted;['constricted'];DES;DESV
constructed;['constructed'];DES;DESV
construed;['construed'];DES;DESV
consulted;['consulted'];DES;DESV
consumed;['consumed'];DES;DESV
consummated;['consummated'];DES;DESV
contacted;['contacted'];DES;DESV
contained;['contained'];DES;DESV
contaminated;['contaminated'];DES;DESV
contemplated;['contemplated'];DES;DESV
contended;['contended'];DES;DESV
contented;['contented'];DES;DESV
contested;['contested'];DES;DESV
continued;['continued'];DES;DESV
contorted;['contorted'];DES;DESV
contracted;['contracted'];DES;DESV
